Title,Jurisdictions,Document type,Document file
Sierra Club v. Mosier,US,opinion,https://climatecasechart.com/wp-content/uploads/case-documents/2017/20170317_docket-112008_opinion-1.pdf
Martinez v. Colorado Oil &amp; Gas Conservation Commission,US,opinion,https://climatecasechart.com/wp-content/uploads/case-documents/2017/20170323_docket-16CA0564_opinion.pdf
"POET, LLC v. California Air Resources Board",US,opinion,https://climatecasechart.com/wp-content/uploads/case-documents/2017/20170530_docket-F073340_opinion.pdf
"POET, LLC v. California Air Resources Board",US,opinion,https://climatecasechart.com/wp-content/uploads/case-documents/2017/20170410_docket-F073340_opinion.pdf
"POET, LLC v. California Air Resources Board",US,tentative ruling,https://climatecasechart.com/wp-content/uploads/case-documents/2017/20170320_docket-F073340_tentative-ruling-1.pdf
Massachusetts Attorney General Civil Investigative Demand to Exxon,US,letter,https://climatecasechart.com/wp-content/uploads/case-documents/2017/20170317_docket-2016-EPD-36_letter.pdf
Massachusetts Attorney General Civil Investigative Demand to Exxon,US,na,https://climatecasechart.com/wp-content/uploads/case-documents/2016/20160419_docket-2016-EPD-36_na.pdf
Allegheny Defense Project v. Federal Energy Regulatory Commission,US,order,https://climatecasechart.com/wp-content/uploads/case-documents/2020/20200723_docket-17-1098_order.pdf
Allegheny Defense Project v. Federal Energy Regulatory Commission,US,opposition,https://climatecasechart.com/wp-content/uploads/case-documents/2020/20200708_docket-17-1098_opposition.pdf
Allegheny Defense Project v. Federal Energy Regulatory Commission,US,motion,https://climatecasechart.com/wp-content/uploads/case-documents/2020/20200706_docket-17-1098_motion.pdf
Allegheny Defense Project v. Federal Energy Regulatory Commission,US,opinion,https://climatecasechart.com/wp-content/uploads/case-documents/2020/20200630_docket-17-1098_opinion.pdf
Allegheny Defense Project v. Federal Energy Regulatory Commission,US,amicus brief,https://climatecasechart.com/wp-content/uploads/case-documents/2020/20200218_docket-17-1098_amicus-brief-3.pdf
Allegheny Defense Project v. Federal Energy Regulatory Commission,US,reply,https://climatecasechart.com/wp-content/uploads/case-documents/2020/20200302_docket-17-1098_reply.pdf
Allegheny Defense Project v. Federal Energy Regulatory Commission,US,brief,https://climatecasechart.com/wp-content/uploads/case-documents/2020/20200210_docket-17-1098_brief.pdf
Allegheny Defense Project v. Federal Energy Regulatory Commission,US,amicus brief,https://climatecasechart.com/wp-content/uploads/case-documents/2020/20200218_docket-17-1098_amicus-brief.pdf
Allegheny Defense Project v. Federal Energy Regulatory Commission,US,brief,https://climatecasechart.com/wp-content/uploads/case-documents/2020/20200210_docket-17-1098_brief-2.pdf
Allegheny Defense Project v. Federal Energy Regulatory Commission,US,amicus brief,https://climatecasechart.com/wp-content/uploads/case-documents/2020/20200218_docket-17-1098_amicus-brief-1.pdf
Allegheny Defense Project v. Federal Energy Regulatory Commission,US,amicus brief,https://climatecasechart.com/wp-content/uploads/case-documents/2020/20200122_docket-17-1098_amicus-brief.pdf
Allegheny Defense Project v. Federal Energy Regulatory Commission,US,brief,https://climatecasechart.com/wp-content/uploads/case-documents/2020/20200110_docket-17-1098_brief.pdf
Allegheny Defense Project v. Federal Energy Regulatory Commission,US,amicus brief,https://climatecasechart.com/wp-content/uploads/case-documents/2020/20200117_docket-17-1098_amicus-brief.pdf
Allegheny Defense Project v. Federal Energy Regulatory Commission,US,amicus brief,https://climatecasechart.com/wp-content/uploads/case-documents/2020/20200121_docket-17-1098_amicus-brief.pdf
Allegheny Defense Project v. Federal Energy Regulatory Commission,US,order,https://climatecasechart.com/wp-content/uploads/case-documents/2019/20191205_docket-17-1098_order.pdf
Allegheny Defense Project v. Federal Energy Regulatory Commission,US,petition for rehearing,https://climatecasechart.com/wp-content/uploads/case-documents/2019/20190916_docket-17-1098_petition-for-rehearing-1.pdf
Allegheny Defense Project v. Federal Energy Regulatory Commission,US,opposition,https://climatecasechart.com/wp-content/uploads/case-documents/2019/20191008_docket-17-1098_opposition.pdf
Allegheny Defense Project v. Federal Energy Regulatory Commission,US,opposition,https://climatecasechart.com/wp-content/uploads/case-documents/2019/20191008_docket-17-1098_opposition-1.pdf
Allegheny Defense Project v. Federal Energy Regulatory Commission,US,opinion,https://climatecasechart.com/wp-content/uploads/case-documents/2019/20190802_docket-17-1098_opinion.pdf
Allegheny Defense Project v. Federal Energy Regulatory Commission,US,brief,https://climatecasechart.com/wp-content/uploads/case-documents/2018/20180524_docket-17-1098_brief.pdf
Allegheny Defense Project v. Federal Energy Regulatory Commission,US,reply,https://climatecasechart.com/wp-content/uploads/case-documents/2018/20180607_docket-17-1098_reply.pdf
Allegheny Defense Project v. Federal Energy Regulatory Commission,US,brief,https://climatecasechart.com/wp-content/uploads/case-documents/2018/20180309_docket-17-1098_brief.pdf
Allegheny Defense Project v. Federal Energy Regulatory Commission,US,brief,https://climatecasechart.com/wp-content/uploads/case-documents/2018/20180510_docket-17-1098_brief.pdf
Allegheny Defense Project v. Federal Energy Regulatory Commission,US,order,https://climatecasechart.com/wp-content/uploads/case-documents/2017/20171108_docket-17-1098_order.pdf
Allegheny Defense Project v. Federal Energy Regulatory Commission,US,motion,https://climatecasechart.com/wp-content/uploads/case-documents/2017/20171030_docket-17-1098_motion.pdf
Allegheny Defense Project v. Federal Energy Regulatory Commission,US,order,https://climatecasechart.com/wp-content/uploads/case-documents/2017/20170921_docket-17-1098_order.pdf
Allegheny Defense Project v. Federal Energy Regulatory Commission,US,petition for review,https://climatecasechart.com/wp-content/uploads/case-documents/2017/20170323_docket-17-1098_petition-for-review.pdf
Allegheny Defense Project v. Federal Energy Regulatory Commission,US,motion to dismiss,https://climatecasechart.com/wp-content/uploads/case-documents/2017/20170428_docket-17-1098_motion-to-dismiss-1.pdf
Citizens for Clean Energy v. U.S. Department of Interior,US,order,https://climatecasechart.com/wp-content/uploads/case-documents/2021/20210713_docket-417-cv-00030_order.pdf
Citizens for Clean Energy v. U.S. Department of Interior,US,motion,https://climatecasechart.com/wp-content/uploads/case-documents/2021/20210712_docket-417-cv-00030_motion.pdf
Citizens for Clean Energy v. U.S. Department of Interior,US,order,https://climatecasechart.com/wp-content/uploads/case-documents/2022/20220812_docket-417-cv-00030_order-1.pdf
Citizens for Clean Energy v. U.S. Department of Interior,US,reply,https://climatecasechart.com/wp-content/uploads/case-documents/2022/20220322_docket-417-cv-00030_reply.pdf
Citizens for Clean Energy v. U.S. Department of Interior,US,reply,https://climatecasechart.com/wp-content/uploads/case-documents/2022/20220224_docket-417-cv-00030_reply.pdf
Citizens for Clean Energy v. U.S. Department of Interior,US,opposition,https://climatecasechart.com/wp-content/uploads/case-documents/2022/20220203_docket-417-cv-00030_opposition.pdf
Citizens for Clean Energy v. U.S. Department of Interior,US,reply,https://climatecasechart.com/wp-content/uploads/case-documents/2022/20220217_docket-417-cv-00030_reply.pdf
Citizens for Clean Energy v. U.S. Department of Interior,US,brief,https://climatecasechart.com/wp-content/uploads/case-documents/2022/20220224_docket-417-cv-00030_brief-1.pdf
Citizens for Clean Energy v. U.S. Department of Interior,US,motion for summary judgment,https://climatecasechart.com/wp-content/uploads/case-documents/2022/20220127_docket-417-cv-00030_motion-for-summary-judgment-1.pdf
Citizens for Clean Energy v. U.S. Department of Interior,US,brief,https://climatecasechart.com/wp-content/uploads/case-documents/2022/20220120_docket-417-cv-00030_brief-1.pdf
Citizens for Clean Energy v. U.S. Department of Interior,US,motion for summary judgment,https://climatecasechart.com/wp-content/uploads/case-documents/2022/20220113_docket-417-cv-00030_motion-for-summary-judgment-1.pdf
Citizens for Clean Energy v. U.S. Department of Interior,US,motion for summary judgment,https://climatecasechart.com/wp-content/uploads/case-documents/2022/20220127_docket-417-cv-00030_motion-for-summary-judgment-2.pdf
Citizens for Clean Energy v. U.S. Department of Interior,US,response,https://climatecasechart.com/wp-content/uploads/case-documents/2022/20220120_docket-417-cv-00030_response-1.pdf
Citizens for Clean Energy v. U.S. Department of Interior,US,order,https://climatecasechart.com/wp-content/uploads/case-documents/2022/20220105_docket-417-cv-00030_order.pdf
Citizens for Clean Energy v. U.S. Department of Interior,US,status report,https://climatecasechart.com/wp-content/uploads/case-documents/2021/20211210_docket-417-cv-00030_status-report.pdf
Citizens for Clean Energy v. U.S. Department of Interior,US,motion,https://climatecasechart.com/wp-content/uploads/case-documents/2021/20210706_docket-417-cv-00030_motion-1.pdf
Citizens for Clean Energy v. U.S. Department of Interior,US,motion for summary judgment,https://climatecasechart.com/wp-content/uploads/case-documents/2021/20210518_docket-417-cv-00030_motion-for-summary-judgment-1.pdf
Citizens for Clean Energy v. U.S. Department of Interior,US,opposition,https://climatecasechart.com/wp-content/uploads/case-documents/2021/20210601_docket-417-cv-00030_opposition.pdf
Citizens for Clean Energy v. U.S. Department of Interior,US,order,https://climatecasechart.com/wp-content/uploads/case-documents/2021/20210603_docket-417-cv-00030_order.pdf
Citizens for Clean Energy v. U.S. Department of Interior,US,motion,https://climatecasechart.com/wp-content/uploads/case-documents/2021/20210517_docket-417-cv-00030_motion.pdf
Citizens for Clean Energy v. U.S. Department of Interior,US,motion for summary judgment,https://climatecasechart.com/wp-content/uploads/case-documents/2021/20210518_docket-417-cv-00030_motion-for-summary-judgment-2.pdf
Citizens for Clean Energy v. U.S. Department of Interior,US,complaint,https://climatecasechart.com/wp-content/uploads/case-documents/2020/20200720_docket-417-cv-00030_complaint.pdf
Citizens for Clean Energy v. U.S. Department of Interior,US,complaint,https://climatecasechart.com/wp-content/uploads/case-documents/2020/20200720_docket-417-cv-00030_complaint-2.pdf
Citizens for Clean Energy v. U.S. Department of Interior,US,order,https://climatecasechart.com/wp-content/uploads/case-documents/2020/20200723_docket-417-cv-00030_order-1.pdf
Citizens for Clean Energy v. U.S. Department of Interior,US,motion,https://climatecasechart.com/wp-content/uploads/case-documents/2020/20200720_docket-417-cv-00030_motion-1.pdf
Citizens for Clean Energy v. U.S. Department of Interior,US,brief,https://climatecasechart.com/wp-content/uploads/case-documents/2020/20200720_docket-417-cv-00030_brief-1.pdf
Citizens for Clean Energy v. U.S. Department of Interior,US,order,https://climatecasechart.com/wp-content/uploads/case-documents/2020/20200522_docket-417-cv-00030_order.pdf
Citizens for Clean Energy v. U.S. Department of Interior,US,brief,https://climatecasechart.com/wp-content/uploads/case-documents/2020/20200310_docket-417-cv-00030_brief-1.pdf
Citizens for Clean Energy v. U.S. Department of Interior,US,reply,https://climatecasechart.com/wp-content/uploads/case-documents/2020/20200505_docket-417-cv-00030_reply-1.pdf
Citizens for Clean Energy v. U.S. Department of Interior,US,brief,https://climatecasechart.com/wp-content/uploads/case-documents/2020/20200421_docket-417-cv-00030_brief-1.pdf
Citizens for Clean Energy v. U.S. Department of Interior,US,response,https://climatecasechart.com/wp-content/uploads/case-documents/2020/20200421_docket-417-cv-00030_response-1.pdf
Citizens for Clean Energy v. U.S. Department of Interior,US,request,https://climatecasechart.com/wp-content/uploads/case-documents/2020/20200318_docket-417-cv-00030_request-1.pdf
Citizens for Clean Energy v. U.S. Department of Interior,US,notice,https://climatecasechart.com/wp-content/uploads/case-documents/2020/20200227_docket-417-cv-00030_notice.pdf
Citizens for Clean Energy v. U.S. Department of Interior,US,order,https://climatecasechart.com/wp-content/uploads/case-documents/2019/20190731_docket-417-cv-00030_order-1.pdf
Citizens for Clean Energy v. U.S. Department of Interior,US,brief,https://climatecasechart.com/wp-content/uploads/case-documents/2019/20190722_docket-417-cv-00030_brief-1.pdf
Citizens for Clean Energy v. U.S. Department of Interior,US,brief,https://climatecasechart.com/wp-content/uploads/case-documents/2019/20190722_docket-417-cv-00030_brief-2.pdf
Citizens for Clean Energy v. U.S. Department of Interior,US,brief,https://climatecasechart.com/wp-content/uploads/case-documents/2019/20190722_docket-417-cv-00030_brief-3.pdf
Citizens for Clean Energy v. U.S. Department of Interior,US,order,https://climatecasechart.com/wp-content/uploads/case-documents/2019/20190618_docket-417-cv-00030_order-1.pdf
Citizens for Clean Energy v. U.S. Department of Interior,US,response,https://climatecasechart.com/wp-content/uploads/case-documents/2019/20190530_docket-417-cv-00030_response.pdf
Citizens for Clean Energy v. U.S. Department of Interior,US,notice,https://climatecasechart.com/wp-content/uploads/case-documents/2019/20190522_docket-417-cv-00030_notice.pdf
Citizens for Clean Energy v. U.S. Department of Interior,US,order,https://climatecasechart.com/wp-content/uploads/case-documents/2019/20190419_docket-417-cv-00030_order.pdf
Citizens for Clean Energy v. U.S. Department of Interior,US,reply,https://climatecasechart.com/wp-content/uploads/case-documents/2017/20170531_docket-417-cv-00030_motion.pdf
Citizens for Clean Energy v. U.S. Department of Interior,US,reply,https://climatecasechart.com/wp-content/uploads/case-documents/2018/20181116_docket-417-cv-00030_reply.pdf
Citizens for Clean Energy v. U.S. Department of Interior,US,reply,https://climatecasechart.com/wp-content/uploads/case-documents/2018/20181016_docket-417-cv-00030_reply.pdf
Citizens for Clean Energy v. U.S. Department of Interior,US,brief,https://climatecasechart.com/wp-content/uploads/case-documents/2018/20181016_docket-417-cv-00030_brief.pdf
